gene_symbol,Tm
DHRSX,53.09094957087965
DHTKD1,50.4893200118707
DHX15,55.358965319737
DHX16,48.847346131033
DHX29,50.2816804749072
DHX30,50.092172166348
DHX32,48.08606135600905
DHX33,48.86313658792885
DHX34,46.9539827622003
DHX35,46.9306447415905
DHX36,50.0590314837188
DHX37,48.0118409957824
DHX38,50.1475021957375
DHX40,48.6682879699468
DHX57,52.156777251075255
DHX58,46.06663279422505
DHX8,48.0852075026962
DHX9,50.1424791299344
DIABLO,63.3473431180692
DIAPH1,47.564822982987
DIAPH2,46.8101378060391
DIAPH3,44.188514145647545
DICER1,49.1802303215929
DIDO1,47.7043706118949
DIEXF,45.98352578873245
DIMT1L,53.2229612779536
DIP2A,50.8315361651379
DIP2B,54.218368695413
DIP2C,51.852356095913
DIRC2,60.2560547286694
DIS3,46.1508383506216
DIS3L,46.438291291490756
DIS3L2,50.001981409118
DJ-1,58.3604795328503
DKC1,54.595491854912
DKFZP434B0335,49.4413183839604
DKFZP586J0619,52.96903944469
DKFZP686O24166,55.19913410711765
DKFZP761E198,47.74514944811445
DKK1,52.1178270437858
DKK3,63.14074188827275
DLAT,55.867935873698
DLC1,50.24183399820335
DLD,62.849034298982346
DLG1,50.7518780331754
DLG2,55.8123436109717
DLG3,52.9405134436042
DLGAP4,56.5703269113507
DLGAP5,47.8938131737816
DLK1,57.29210859633115
DLST,63.755232962921
DMAP1,46.4314215868673
DMD,49.6843933088639
DMGDH,49.514148727979205
DMRT1,50.9289978657025
DMWD,49.487040111498246
DMXL1,49.2686250980283
DMXL2,47.4160812690575
DNA2,46.0309010770966
DNAAF2,52.311023661991
DNAAF5,45.093469784698854
DNAH7,
DNAJA1,47.5102462471926
DNAJA2,47.456227219562
DNAJA3,47.8881167651215
DNAJA4,49.0886912806307
DNAJB1,45.6855419994518
DNAJB11,51.0396264092119
DNAJB12,49.894286899838605
DNAJB14,51.0148605541674
DNAJB2,48.594731981849
DNAJB4,47.3268869256087
DNAJB5,48.7787169074932
DNAJB6,46.0492520759723
DNAJC1,52.5125826220495
DNAJC10,53.8235067098283
DNAJC11,51.275288128641
DNAJC12,52.8835667250554
DNAJC13,49.9328750180268
DNAJC14,63.7164105748145
DNAJC15,53.51257646515715
DNAJC16,51.20289818902065
DNAJC17,49.3225716262816
DNAJC19,54.670550281594146
DNAJC2,44.5700891327972
DNAJC21,48.9808345137188
DNAJC25,49.5639088817783
DNAJC3,51.0434687842845
DNAJC30,49.67762539548535
DNAJC4,51.93751810854985
DNAJC5,63.12952081939825
DNAJC6,50.9633100258597
DNAJC7,46.9329783303394
DNAJC8,50.3844590320881
DNAJC9,51.30905861916085
DNAL1,52.4764746908228
DNAL4,45.9850309843376
DNASE1L1,59.126263581684256
DNASE1L2,53.25292869587135
DNASE2,62.9692388487603
DNLZ,58.6112672403683
DNM1,48.6971403320569
DNM1L,51.080998528025
DNM2,49.8204649026012
DNM3,53.4458982809775
DNMBP,45.9936998191433
DNMT1,52.3691770044653
DNMT3A,45.2859480333308
DNMT3B,48.0918878617074
DNPEP,62.0895017600949
DNPH1,61.47656812920725
DNTT,41.991399700045
DNTTIP1,44.454929964349006
DNTTIP2,51.6421812578003
DOC2A,47.1204672786216
DOCK1,48.456204945081495
DOCK10,51.257669669311
DOCK11,48.7148496835117
DOCK2,46.9921508740842
DOCK4,46.63596534288235
DOCK5,49.126656558322054
DOCK6,48.820183171045
DOCK7,45.940221653664295
DOCK8,47.34781361043355
DOCK9,49.4267262337011
DOHH,46.8637187531353
DOK1,48.2655109496125
DOK2,46.8936862814299
DOK3,50.08025229244355
DOLK,55.539638390342745
DOLPP1,55.18973248890745
DOM3Z,50.6232475014666
DONSON,50.3568729791384
DOPEY1,51.7314891424737
DOPEY2,48.395399170524
DOS,43.7946400226791
DPAGT1,62.4502357713348
DPCD,47.783457221625
DPEP1,60.082390230197
DPF2,47.2295023225197
DPF3,50.87599252465565
DPH1,53.4423587606844
DPH2,53.3206673355137
DPH3,65.6312295349468
DPH5,56.1790931460428
DPH6,49.508319136292556
DPH7,59.8971097153195
DPM1,52.0921839505086
DPM3,56.50897398081685
DPP3,52.6131709468748
DPP4,62.5474031721262
DPP7,60.5583927005396
DPP8,54.7500508880045
DPP9,51.2151287565873
DPY19L1,52.5724926860077
DPY19L3,53.23863211113451
DPY19L4,55.87941218406225
DPY30,53.6253898994006
DPYD,53.2463237863535
DPYSL2,57.1277318708277
DPYSL3,57.6794056389702
DPYSL4,49.330135365679695
DPYSL5,53.511409908329256
DQX1,52.5683716369367
DR1,56.5299806709727
DRAP1,57.3188131082622
DRG1,53.8248695983267
DRG2,51.568636594686
DSC1,53.0050182908279
DSC2,57.5711927472146
DSC3,57.374636674401145
DSCC1,44.5526228710828
DSCR3,50.3033453369199
DSE,51.4651499753685
DSG1,53.861553917876
DSG2,54.9768917927736
DSG3,62.37774325672035
DSN1,47.9403589241171
DSP,44.6829160313507
DST,47.7018000970372
DSTN,53.8287826076939
DSTYK,47.6046014603811
DTD1,63.2626382625523
DTL,49.0834402462
DTNA,50.0614171798181
DTNB,49.521994901591896
DTNBP1,53.7137155715972
DTWD1,47.9403570509027
DTWD2,50.7595347845692
DTX2,42.9445823862146
DTX3L,43.7167140598371
DTYMK,54.9438182941987
DULLARD,51.54984403593795
DUS1L,46.6760884133187
DUS2,49.347347063966595
DUS2L,49.5729171854518
DUS3L,49.0319097025156
DUS4L,57.4666144289919
DUSP10,42.2486430357007
DUSP11,47.36548371487835
DUSP12,47.5317269377148
DUSP22,48.9533423881704
DUSP23,54.21591907402015
DUSP3,50.6552354087695
DUSP6,45.7155410334191
DUSP9,44.651501391703746
DUT,53.125040629956
DVL1,45.131395315371904
DVL2,43.9032407257692
DVL3,46.9263582420832
DXO,51.49637361996045
DYM,50.25132024772
DYNC1H1,51.4094697094328
DYNC1I2,53.8867060056906
DYNC1LI1,51.622447225677
DYNC1LI2,51.1035835779926
DYNC2H1,48.83560068953955
DYNC2LI1,47.9884052344122
DYNLL1,50.1604386326579
DYNLRB1,60.9195401849606
DYNLT1,51.8383669841505
DYNLT3,53.72747317311005
DYRK1A,51.3291575990353
DYSF,51.41791086124905
DYSFIP1,49.34196572490275
DZIP3,46.798558953970755
E2F3,50.5304094106123
E2F4,48.6454711298378
E2F5,48.549816399426746
E2F6,46.925549040022545
E2F8,41.4671721355972
E4F1,48.72575328053455
EAF1,47.530558785360356
EAPP,49.74078853683195
EARS2,46.6604657998874
EBAG9,58.1570865537378
EBNA1BP2,53.1988655800255
EBP,62.564790109003
EBPL,62.3497900623155
ECD,49.1719795534629
ECE1,57.512030303008
ECE2,46.0702399964105
ECH1,54.2523882410876
ECHDC1,63.2829943921102
ECHDC2,58.14168725470705
ECHDC3,53.2310904402938
ECHS1,53.4301120631003
ECI1,
ECI2,53.316896515957396
ECM1,55.078924066180804
ECOP,58.597345366940004
ECSIT,56.4432835598118
ECSM2,
ECT2,46.9690799014462
EDA,52.94904121970115
EDARADD,52.20957909861265
EDC3,47.293750983881
EDC4,49.3348346990632
EDD1,45.6544004682592
EDEM1,54.09661611513755
EDEM2,55.07155241054295
EDEM3,54.3368803532416
EDF1,59.156243665703
EDIL3,55.107115819817196
EDRF1,48.966340388500896
EEA1,61.94128768014615
EED,50.0722499980293
EEF1A1,52.8935222995371
EEF1A2,56.6450894490436
EEF1B2,50.0260707395664
EEF1D,50.3142072961635
EEF1E1,47.98093299320615
EEF1G,50.0048761558977
EEF2,57.9425476196251
EEF2K,45.3648502419294
EEF2KMT,48.0416709556523
EEFSEC,47.9137651613386
EEPD1,48.6429703389433
EFCAB14,50.30014243707
EFCAB3,51.9961625875224
EFCAB4B,49.5968495460012
EFEMP1,56.0181626673223
EFHA1,51.43922088821765
EFHD1,49.910023369518754
EFHD2,51.7263556041868
EFNA5,57.17101965030455
EFNB1,57.29194734903315
EFNB2,57.2033916891758
EFR3A,50.676153808572906
EFR3B,49.27948253337555
EFS,48.80554331470335
EFTUD1,48.967311033565
EFTUD2,62.4591453521437
EGFR,51.61119536496705
EGLN1,49.4996801891006
EGR1,55.793731951072246
EHBP1,46.5033847015068
EHBP1L1,47.4854627646508
EHD1,51.4276126709569
EHD2,48.113635000714055
EHD3,51.7756231317907
EHD4,50.1841075268376
EHHADH,51.08686085128665
EHMT1,47.409149269618
EHMT2,47.676624361723455
EI24,54.34857243638655
EIF1,58.7677797540244
EIF1AD,54.8721934895037
EIF1AP1,53.662524564502
EIF1AX,54.6797332885011
EIF1B,58.4860587629617
EIF2A,51.8447955399298
EIF2AK1,51.0022412873541
EIF2AK2,45.194716869904
EIF2AK3,50.190332614103696
EIF2AK4,47.5781787918914
EIF2B1,56.9129921593166
EIF2B2,53.3054528642262
EIF2B3,50.6579780160718
EIF2B4,51.5304739003948
EIF2B5,51.2370633420593
EIF2C1,51.817446516073
EIF2C2,50.4251258024128
EIF2C3,49.8882415630977
EIF2C4,51.614722859264646
EIF2D,45.26739850426566
EIF2S1,53.1194128823106
EIF2S2,54.0452839664779
EIF2S3,53.9700706200794
EIF3A,49.5561009882151
EIF3B,47.7434546033283
EIF3C,49.3934270090388
EIF3D,46.9281987328962
EIF3E,46.588796293475
EIF3F,48.9140554509488
EIF3G,49.7644876938474
EIF3H,52.379879053290296
EIF3I,46.825650690258
EIF3J,53.949465584977204
EIF3K,52.902119704489
EIF3L,55.4523077947126
EIF3M,49.2106000590131
EIF4A1,49.5445845862661
EIF4A2,55.5880681240867
EIF4A3,52.8458176342991
EIF4B,63.296989481214794
EIF4E,54.3447799175251
EIF4E2,48.9443614868101
EIF4E3,53.030976656248654
EIF4EBP1,59.3832742250333
EIF4EBP2,56.74703073512045
EIF4ENIF1,49.2715325435395
EIF4G1,47.0638813775084
EIF4G2,44.9202161054122
EIF4G3,45.5830391788772
EIF4H,51.0990750690077
EIF5,50.395908284294
EIF5A,48.8124283060958
EIF5A2,48.02682342553665
EIF5B,50.8219511043547
EIF6,58.3450829391935
ELAC1,61.0049749692781
ELAC2,57.6388072217511
ELAVL1,48.4559229252266
ELAVL2,53.5167606550144
ELAVL3,57.18784296993465
ELAVL4,51.51478138529515
ELF1,45.2361380720103
ELF2,42.85070332163285
ELF4,45.7718767816328
ELK1,45.170114730570745
ELK3,43.18182340167405
ELL,46.1446679573236
ELL2,45.00296028189425
ELMO1,49.7581986369614
ELMO2,48.1674483082759
ELMO3,45.991941784892546
ELMOD2,52.8058032725137
ELOF1,53.7896894867907
ELOVL1,52.168844168874045
ELOVL2,53.10758545834
ELOVL4,52.8044431047809
ELOVL5,52.753699186674254
ELOVL6,54.630696510928445
ELP2,52.1170542261543
ELP3,52.6637963837098
ELP4,56.0079414379907
ELP5,56.603417864694094
ELP6,55.5666456179865
ELTD1,61.93184362489525
EMB,62.4734318177967
EMC1,52.9360270399225
EMC10,53.16972213402425
EMC2,51.75645634196605
EMC3,53.7854403162429
EMC4,52.5324508368332
EMC7,53.23052402377005
EMC8,52.555997961716955
EMC9,50.500479961954795
EMCN,
EMD,51.4588697074269
EMG1,58.0865723530384
EMILIN2,54.10787949658855
EML1,51.05036725290695
EML2,53.0109694418286
EML3,49.7089440292873
EML4,48.0928554398254
EML5,49.6454581652529
EMP2,61.77093052241045
EMP3,63.232568572936
EMR2,57.52538792363945
ENAH,51.2245906903528
ENC1,47.26066373039775
ENDOD1,59.4712519601462
ENDOG,50.68841638909555
ENG,61.0607136287202
ENGASE,54.319119750100256
ENO1,60.1444745322731
ENO2,60.174341002621
ENO3,58.7719533561159
ENOPH1,48.8354702692736
ENOSF1,55.5826424023354
ENPP1,63.2210458197832
ENPP3,63.95067335005655
ENPP4,58.14142654509685
ENPP5,59.12333322083735
ENSA,60.1930785343754
ENTPD1,53.51878355612925
ENTPD2,59.55170170148
ENTPD3,61.6999890478147
ENTPD4,53.9763193775147
ENTPD5,54.1417176649898
ENTPD6,52.882410799981
ENTPD7,52.680168955471046
ENY2,55.2598527596211
EOGT,51.5267617793753
EP300,50.235766200467
EP400,46.8870503459805
EPB41,51.7591082954469
EPB41L1,49.4209606063802
EPB41L2,52.6755030384246
EPB41L3,53.9833104267577
EPB41L5,49.9309759886459
EPB49,53.5883178993694
EPC1,47.039551313917954
EPC2,46.5741233130766
EPCAM,60.0666872059481
EPDR1,62.6650997034087
EPHA2,48.85137056154085
EPHA3,49.9762628829296
EPHA4,52.2363563696217
EPHA5,58.01268763528815
EPHA7,52.20244547159835
EPHB2,52.12644741763265
EPHB3,53.545539994246255
EPHB4,46.79743528326415
EPHB6,47.13430809819825
EPHX1,62.60155283196495
EPHX2,57.6865821984495
EPM2A,53.530084835051255
EPM2AIP1,51.4280636466318
EPN1,50.4087730038954
EPN2,56.0956052635787
EPN3,55.2104895541939
EPPK1,47.3936188068892
EPRS,46.7308852100916
EPS15,49.3988595711916
EPS15L1,49.3073868173151
EPS8,49.319788679534796
EPS8L1,47.03579318804175
EPS8L2,49.1446293875338
EPS8L3,48.062695611546005
EPSTI1,55.96373621728145
EPX,53.14490558398205
ERAL1,45.9430265861903
ERAP1,51.141678245179
ERAP2,55.6337096752179
ERBB2,46.330224036902
ERBB2IP,48.1495910873388
ERBB3,48.45176288819325
ERC1,47.1788709509051
ERCC1,48.4132122871994
ERCC2,48.0353564062753
ERCC3,47.07829444871035
ERCC4,48.710198631586
ERCC5,50.4734964494685
ERCC6,45.9306422636359
ERCC6-PGBD3,46.067988735594
ERCC6L,45.2092451257246
ERCC8,56.7868342949081
ERF,46.4879978672929
ERG,46.3106239144777
ERGIC1,55.6782364379168
ERGIC2,54.94466179080975
ERGIC3,54.98197810644225
ERH,61.0058603157577
ERI1,47.2650481613089
ERI3,53.4473010491787
ERICH1,45.1409321950289
ERLEC1,52.612811774667705
ERLIN1,52.37626710271685
ERLIN2,52.1343004891734
ERMN,
ERMP1,62.6018826693688
ERN1,49.119515771379895
ERO1L,52.8739242518934
ERO1LB,50.8753686530153
ERP27,55.2680205650149
ERP29,54.716654530272
ERP44,52.716318347975644
ERRFI1,55.9863042671048
ESAM,63.987025549794154
ESCO2,45.1615275928335
ESD,56.9890279683178
ESF1,43.0273402546313
ESM1,59.98153174581365
ESPL1,48.4629668042525
ESPN,58.8423178805524
ESRP1,46.00664234457635
ESRP2,44.464225184372594
ESRRA,50.6068254588141
ESYT1,46.4500316431867
ESYT2,50.3330018890135
ETF1,51.6377124596617
ETFA,56.2853339818899
ETFB,55.4478490940618
ETFDH,54.5587985220798
ETHE1,60.0673943549287
ETNK1,52.9152370349596
ETNK2,50.4479266148933
ETS1,43.1560596071963
ETV3,51.0662323066065
ETV6,45.21047589304085
EVI1,45.57947359710105
EVI2B,65.6397137122354
EVI5,46.790226551187146
EVI5L,49.5735369726203
EVL,49.5536965753823
EVPL,46.7751052219006
EWSR1,56.5708634139262
EXD2,48.2706557295337
EXDL2,47.970236359606346
EXO1,46.172269518119094
EXOC1,47.2177686794877
EXOC2,47.4110608190219
EXOC3,47.298070127599
EXOC4,47.2527499737461
EXOC5,47.5175900037914
EXOC6,46.6387824631511
EXOC6B,47.605885505032
EXOC7,47.4371693312692
EXOC8,47.523353466941
EXOG,52.6928457683491
EXOSC1,49.9043142715664
EXOSC10,44.6337926801318
EXOSC2,62.38098010384375
EXOSC3,52.9510420366755
EXOSC4,62.6670113810568
EXOSC5,58.9024004851904
EXOSC6,62.7483108093953
EXOSC7,62.9340149213445
EXOSC8,60.1066358631093
EXOSC9,62.99729140033285
EXT1,53.7432296083516
EXT2,52.964112760830545
EXTL2,56.5761232200079
EXTL3,52.55759581132275
EYA3,44.6339836847353
EYA4,49.02291673650575
EZH2,46.1002921169963
EZR,52.4866955259809
Em:AP000351.3,51.85480875085385
F10,54.6155984001894
F11,53.6555689421591
F11R,60.40118338714019
F13A1,56.8421233989839
F2,54.29326098009405
F2R,64.92024159377524
F2RL1,60.4195803410556
F3,62.9856813299049
F5,54.96894242754155
F8A1,50.2489320079558
FAAH,54.258064930565595
FABP1,54.07818958463665
FABP3,52.190479971686656
FABP4,52.0841938246289
FABP5,55.9099477073756
FABP6,51.7363057665619
FADD,48.4595152968602
FADS1,50.519670979252595
FADS2,49.8836429007918
FADS3,54.5401922660384
FAF1,53.9702622363331
FAF2,49.4009508302652
FAH,63.4949110695882
FAHD1,63.8346070726176
FAHD2A,59.0169167746437
FAHD2B,61.452323642231754
FAIM,45.9641406480214
FAM101A,49.95608781417055
FAM101B,49.0478971006738
FAM102A,51.58806420278245
FAM102B,48.7140444187375
FAM103A1,55.7233497330621
FAM105A,51.9829152695577
FAM105B,48.2943448630454
FAM107B,58.0903920809105
FAM108A1,56.1236846457745
FAM108B1,54.9744112843211
FAM109A,51.492508530780995
FAM109B,52.0557251130635
FAM110A,52.70781496634695
FAM110C,46.48045919654075
FAM111A,52.9242084978311
FAM111B,45.7164104685174
FAM114A1,52.1897015413041
FAM114A2,50.9462195074605
FAM115A,47.9810530754152
FAM115C,45.65691687176885
FAM116A,48.5971461132013
FAM117A,53.6939775823665
FAM117B,49.4318609773144
FAM118A,47.5733296434725
FAM118B,48.0819992864775
FAM119A,55.6429302578789
FAM120A,51.540995194755695
FAM120B,46.8997343812352
FAM120C,50.1860225944326
FAM122A,55.5742957995259
FAM122B,55.8182752490722
FAM124A,52.4230835500767
FAM124B,49.6523012028999
FAM125A,48.4147704691648
FAM125B,49.6383369554979
FAM126A,50.03077954220695
FAM126B,49.60854666923215
FAM127A,46.6530469867629
FAM128A,55.8618276046586
FAM129A,48.6898488671845
FAM129B,51.9532262854566
FAM133B,52.93944026453625
FAM134A,63.220925832334146
FAM134B,63.04887161463705
FAM134C,58.64852928973535
FAM135A,50.0378190707809
FAM136A,56.3708830505159
FAM151A,59.6824898951654
FAM152A,51.5837117891607
FAM152B,45.2854492255627
FAM158A,53.5625425586605
FAM160A1,49.03180951792065
FAM160A2,47.7505723261926
FAM160B1,51.0372095173729
FAM160B2,47.405550350126
FAM161A,51.7775936547989
FAM162A,62.7059922626013
FAM164A,58.8749178056755
FAM168A,53.9892302530184
FAM169A,52.077648519412
FAM171A1,53.81960334662705
FAM171A2,54.73613273449075
FAM172A,50.3442325580188
FAM173A,52.088059329732
FAM174A,65.6166610638593
FAM175A,62.8514701519259
FAM175B,60.342999588557
FAM176A,57.090462666012655
FAM177A1,59.1850057370729
FAM179A,49.168827667845704
FAM184A,53.4643615056674
FAM185A,58.8625297486327
FAM188A,51.14991810943815
FAM18B2,57.71166566664235
FAM192A,
FAM195A,51.65107501263925
FAM195B,
FAM206A,49.3947049787779
FAM208A,50.1755295918001
FAM20B,51.29460642125875
FAM210A,
FAM213A,54.959385802469995
FAM213B,55.4614322149379
FAM219B,
FAM21A,56.4657450788466
FAM21B,50.247670576387
FAM21C,51.3271963501899
FAM221A,52.3862346621089
FAM26E,63.11714101947875
FAM29A,45.3679129118165
FAM32A,54.949345630554106
FAM33A,42.2186681685907
FAM36A,64.3800863565379
FAM3A,52.39743758273515
FAM3B,53.224535954344546
FAM3C,54.4580529647812
FAM40A,50.2924834782711
FAM40B,49.52598375208425
FAM43A,47.4638704723172
FAM44A,56.1890832423439
FAM44B,57.0410881404039
FAM45A,48.82306531850995
FAM45B,47.115022437796
FAM46C,60.4943665170494
FAM48A,43.1034816016396
FAM49A,47.2289404998874
FAM49B,55.0345682853109
FAM50A,47.6228384095499
FAM50B,45.36438055312105
FAM53B,55.439390520453344
FAM54A,49.3635053812556
FAM54B,48.48559526569455
FAM57A,59.49173353728045
FAM58A,48.90935621943065
FAM60A,45.7494411026155
FAM62A,48.2684491483238
FAM62B,50.5870293177661
FAM63A,47.56396117951305
FAM63B,47.7938412514799
FAM64A,51.4145916817745
FAM65A,48.533442331512
FAM65B,49.6357262455198
FAM69A,54.79347950462405
FAM69B,52.0937194558979
FAM73A,47.56692365541275
FAM76A,49.7279558760286
FAM76B,51.1126155494815
FAM82A1,48.91942676776425
FAM82A2,50.6449447045998
FAM82B,53.0790362591907
FAM83A,46.506929405653096
FAM83B,51.48216978046035
FAM83D,48.1009268629351
FAM83F,50.4310212693414
FAM83G,47.82921827035605
FAM83H,43.14455839036595
FAM84B,51.6385154809752
FAM86A,50.1076520964632
FAM89A,50.0038242199498
FAM89B,52.59803024169645
FAM8A1,53.83715527545765
FAM91A1,52.4973365347813
FAM96A,56.0513205929047
FAM96B,48.6656093626884
FAM98A,50.8096425171165
FAM98B,49.7243968089747
FAM98C,49.2574057989895
FANCA,46.22370569052675
FANCB,53.4649617730806
FANCD2,45.8367448623057
FANCE,44.5934173653971
FANCG,45.351562999885346
FANCI,46.4811292564603
FANCL,44.10636705756945
FAR1,51.367849927488905
FAR2,48.3244788308493
FARP1,49.4715481627655
FARP2,48.20842254499265
FARS2,47.7298510676197
FARSA,48.802916823187
FARSB,50.2218715370007
FAS,57.57715798391345
FASN,51.0836912517842
FASTKD1,47.2498720698296
FASTKD2,50.1535433503463
FASTKD3,47.283681044191155
FASTKD5,46.5219766279875
FAT1,53.6087153230489
FAT4,57.715410458705946
FAU,58.5081923614543
FBL,48.7533184576219
FBLIM1,56.2425902927831
FBLN1,56.630782356926346
FBLN2,53.9113843287801
FBN1,57.09457809174885
FBN2,55.63284770760215
FBP1,61.391137469395204
FBP2,41.3161039614291
FBRS,46.321493069149
FBRSL1,52.65311780736095
FBXL10,48.280331580846095
FBXL11,49.7930326719736
FBXL12,48.526368810818
FBXL15,45.5663391441742
FBXL17,47.6318555826817
FBXL18,52.7720830635077
FBXL19,46.7614434026743
FBXL20,51.3463189910606
FBXL3,44.6204484664398
FBXL4,49.499051003247004
FBXL8,52.277921736116
FBXO11,53.245993509724
FBXO17,47.81181127834425
FBXO18,50.8524239223249
FBXO2,50.9184135559196
FBXO21,48.71643695917
FBXO22,52.4265517082971
FBXO28,47.753494419387
FBXO3,52.667665391697
FBXO30,49.6957356905722
FBXO31,46.398586473829496
FBXO33,51.3462408970929
FBXO38,50.4008301759411
FBXO4,51.4922677865431
FBXO41,51.73730589903515
FBXO42,53.3777753838852
FBXO44,45.424276175028
FBXO45,49.4515204636202
FBXO46,46.7481156313153
FBXO5,51.439472304347
FBXO6,50.2727366490095
FBXO7,46.3770716389386
FBXO9,49.3575341779081
FBXW11,49.87957523957055
FBXW2,52.8525322871442
FBXW4,49.60273035040845
FBXW5,48.4888792074074
FBXW7,53.13017304598685
FBXW8,47.4229296183572
FBXW9,54.3897907872493
FCER1G,59.9958241433505
FCGR2C,56.8984247259707
FCHO1,47.1615598731054
FCHO2,49.52361783146845
FCHSD1,49.1740553608941
FCHSD2,46.06676968318
FDFT1,52.0157977852582
FDPS,48.6366685924078
FDX1,55.3563800194464
FDX1L,56.782766306784254
FDXR,49.9985320223595
FECH,53.4031974777688
FEM1A,46.0302086848661
FEM1B,51.3566806138666
FEN1,47.8755560486398
FER,45.5656993925386
FERMT1,49.028731133405856
FERMT2,55.0964098345082
FERMT3,49.4759814476459
FES,47.593530589063604
FEZ1,48.4714054155384
FEZ2,49.02669624124595
FGA,53.47322660567465
FGB,53.80428179529345
FGD1,48.20331062652885
FGD3,47.1552257727081
FGD4,49.09649603737655
FGD5,48.3231787368118
FGD6,47.34346670298525
FGF13,53.2843363379736
FGF19,52.447709341421856
FGF2,55.730158747504746
FGFR1,46.3418560542105
FGFR1OP,49.8198709446784
FGFR1OP2,50.14627437109205
FGFR3,44.00926339637475
FGFR4,48.56995019458965
FGFRL1,55.8768326939107
FGG,54.4821433585965
FGGY,57.0887600038852
FGL1,54.0803318403421
FH,53.5477519461174
FHIT,61.2686607635913
FHL1,62.4121560190967
FHL2,52.4408782005505
FHL3,56.961233637546954
FHOD1,44.5507241562456
FIBP,49.9105008440633
FIG4,48.3067165869662
FIGN,50.02434429714925
FIGNL1,44.6746558931627
FILIP1L,49.049657543146154
FIP1L1,46.9608291721315
FIS1,58.4462808714243
FIT1,53.974004858586454
FIZ1,53.1417412618851
FKBP10,56.0468228013265
FKBP11,55.84182318678275
FKBP14,53.7828641694165
FKBP15,48.1212589685691
FKBP1A,55.492311712782
FKBP1B,55.3706334562816
FKBP2,54.2844679700501
FKBP3,54.9054540068202
FKBP4,49.5569473464824
FKBP5,45.4671430737005
FKBP7,57.35259274648
FKBP8,46.9986863810469
FKBP9,54.37103920559845
FKBPL,52.1636403166302
FKRP,57.5110073981946
FKSG24,61.212034257036706
FKSG27,50.7081432192286
FKTN,52.0166659017545
FLAD1,50.2557787468137
FLCN,47.6977972260519
FLG,57.15657632894025
FLG2,62.20587587374885
FLI1,47.0057105896404
FLII,48.7107797658069
FLJ10357,47.917459601700344
FLJ11151,62.349609123733
FLJ11506,47.2257093575712
FLJ12529,51.0916350969617
FLJ20323,52.5051234804275
FLJ21865,53.9305455426122
FLJ22167,55.439584894389
FLJ22184,53.6207950529408
FLJ22662,58.8009089553362
FLJ32810,47.8630735913712
FLJ35220,50.417245288779995
FLJ37078,58.5688763860893
FLJ37981,49.44010421966985
FLJ40125,53.8920636667407
FLJ41603,46.63446597924995
FLJ43093,50.147338724408
FLJ43980,52.45526450961405
FLJ45032,60.9452537723672
FLNA,48.4929332620435
FLNB,51.1146597592215
FLNC,50.760283280614246
FLOT1,54.21555255015885
FLOT2,52.9654566298902
FLRT3,56.001613117987745
FLT1,53.03216246058845
FLVCR1,60.2625544731139
FLVCR2,58.56706462717545
FLYWCH2,55.7145950464315
FMC1,60.4352805873693
FMNL1,44.0020942382601
FMNL2,49.285503988377656
FMNL3,49.1980372470478
FMO5,47.01797080574445
FMR1,52.130234244534
FN1,53.6294105106754
FN3K,60.54467088755365
FN3KRP,59.6196864392393
FNBP1,47.7665989405734
FNBP1L,50.0830940619864
FNBP4,63.782998073680545
FNDC3A,46.615918343425804
FNDC3B,46.0835719909564
FNIP1,50.6386461064436
FNTA,52.8944294581518
FNTB,52.2100794710903
FOCAD,52.61114565149845
FOS,49.2329827105719
FOSB,55.4975694491109
FOSL1,54.1442345675136
FOSL2,59.57635233484085
FOXA1,44.6717720839723
FOXA2,43.4191325191444
FOXC2,46.57043887988685
FOXJ3,48.942561893725596
FOXK1,47.8963429121768
FOXK2,45.3954252038115
FOXN2,49.45683560995825
FOXO1,47.72748184490885
FOXO3,49.59589752645
FOXO4,48.9478578923554
FOXP1,44.443693075200045
FOXP4,40.32983075884175
FOXRED1,50.8946853285113
FOXRED2,52.7575292372958
FPGS,46.0615551249236
FPGT,53.6584631149698
FRA10AC1,45.48900941503615
FRAG1,62.286728780569106
FRAS1,52.17465550149355
FREM1,53.718685606781506
FREM2,52.900415227403
FREQ,55.867383478338695
FRG1,50.0411070028086
FRK,50.68387030051285
FRMD3,65.7708855043281
FRMD4A,48.13177665497775
FRMD5,49.3823160551631
FRMD6,49.8232274518724
FRMD8,50.029872599501346
FRMPD3,48.8494264809996
FRMPD4,49.406005777403905
FRRS1,58.937651728587
FRY,48.203968090993854
FRYL,52.7323776834167
FSCN1,53.3843956919319
FSD1,48.6677953310388
FSD1L,45.1785382576188
FST,55.92928385800915
FSTL1,63.25062989744259
FTCD,47.722305978295054
FTH1,57.4333368244395
FTL,63.67359837462895
FTO,56.7391265945413
FTSJ1,51.3277902616666
FTSJ2,49.4616499497445
FTSJ3,48.09719060628615
FTSJD1,48.0431523881902
FTSJD2,48.8910819554184
FUBP1,56.8715572542935
FUBP3,48.1904348138194
FUCA1,60.7354031631373
FUCA2,59.711197820680056
FUK,56.4801823734659
FUNDC2,62.2164524055526
FURIN,56.8256014302099
FUS,57.38314246796055
FUSIP1,48.859393425068845
FUT11,54.1143893691722
FUT4,52.73543853484925
FUT5,48.00113001327725
FUT8,51.05830113722115
FUZ,50.810184853278855
FXC1,54.40297423082124
FXN,56.251371875110095
FXR1,47.2614066177394
FXR2,51.19124542089095
FXYD2,59.830864541169845
FXYD3,43.7101127269538
